token,symbol,name,exch,instrument_type,lot_size,tick_size,updated_at
544090,SHPLPUNE,SHPLPUNE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543976,SHRAAITECH,SHRAAITECH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531771,SHRADDHA,SHRADDHA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530295,SHRAJOI,SHRAJOI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
503837,SHRAJSYNQ,SHRAJSYNQ,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
513548,SHRDAIS,SHRDAIS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
502180,SHREDIGCEM,SHREDIGCEM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544083,SHREE,SHREE,BSE,,500,0.01,2026-07-05 08:48:17.051738+00
500387,SHREECEM,SHREECEM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539470,SHREEGANES,SHREEGANES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544490,SHREEJISPG,SHREEJISPG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544372,SHREENATH,SHREENATH,BSE,,3000,0.01,2026-07-05 08:48:17.051738+00
527005,SHREEPAC,SHREEPAC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539334,SHREEPUSHK,SHREEPUSHK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532310,SHREERAMA,SHREERAMA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544458,SHREEREF,SHREEREF,BSE,,500,0.05,2026-07-05 08:48:17.051738+00
538975,SHREESEC,SHREESEC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
541112,SHREESHAY,SHREESHAY,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
531962,SHREMETAL,SHREMETAL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
503696,SHRENTI,SHRENTI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
516016,SHREYANIND,SHREYANIND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526335,SHREYASI,SHREYASI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
508961,SHRICON,SHRICON,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
503804,SHRIDINE,SHRIDINE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523309,SHRIGANG,SHRIGANG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531080,SHRIKRISH,SHRIKRISH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544512,SHRINGARMS,SHRINGARMS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538897,SHRINIWAS,SHRINIWAS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544344,SHRIPISTON,SHRIPISTON,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
511218,SHRIRAMFIN,SHRIRAMFIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543419,SHRIRAMPPS,SHRIRAMPPS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511411,SHRISTI,SHRISTI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512453,SHRJAGP,SHRJAGP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
503863,SHRMFGC,SHRMFGC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511493,SHRYDUS,SHRYDUS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544607,SHTL,SHTL,BSE,,1200,0.01,2026-07-05 08:48:17.051738+00
542019,SHUBHAM,SHUBHAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523790,SHUKJEW,SHUKJEW,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
524632,SHUKRAPHAR,SHUKRAPHAR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532007,SHVFL,SHVFL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
521003,SHVSUIT,SHVSUIT,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
512060,SHYAM,SHYAM,BSE,,50,0.01,2026-07-05 08:48:17.051738+00
531219,SHYAMACOMP,SHYAMACOMP,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
539252,SHYAMCENT,SHYAMCENT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543299,SHYAMMETL,SHYAMMETL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
517411,SHYAMTEL,SHYAMTEL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
505515,SHYMINV,SHYMINV,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
520141,SIBARAUT,SIBARAUT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533014,SICAGEN,SICAGEN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
520086,SICALLOG,SICALLOG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530907,SICAPIT,SICAPIT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531640,SICL,SICL,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
530439,SIDDHA,SIDDHA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526877,SIDDHEGA,SIDDHEGA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539983,SIDH,SIDH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
519234,SIEL,SIEL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500550,SIEMENS,SIEMENS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543389,SIGACHI,SIGACHI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512131,SIGIND,SIGIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543917,SIGMA,SIGMA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532408,SIGMAADV,SIGMAADV,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543990,SIGNATURE,SIGNATURE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507663,SIGNGCL,SIGNGCL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544117,SIGNPOST,SIGNPOST,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544585,SIHORA,SIHORA,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
540132,SIIL,SIIL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523606,SIKA,SIKA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530017,SIL,SIL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
521194,SILINV,SILINV,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512197,SILVERO,SILVERO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543536,SILVERPRL,SILVERPRL,BSE,,8000,0.01,2026-07-05 08:48:17.051738+00
543525,SILVERTUC,SILVERTUC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531635,SILVOAK,SILVOAK,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544662,SIMANDHAR,SIMANDHAR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539742,SIMBHALS,SIMBHALS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507998,SIMMOND,SIMMOND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513472,SIMPLEXCAS,SIMPLEXCAS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523838,SIMPLEXINF,SIMPLEXINF,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533018,SIMPLXMIL,SIMPLXMIL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533019,SIMPLXPAP,SIMPLXPAP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
503229,SIMPLXREA,SIMPLXREA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
519566,SIMRAN,SIMRAN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523023,SINCLAIR,SINCLAIR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532029,SINDHUTRAD,SINDHUTRAD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
505729,SINGERIND,SINGERIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
509887,SINNAR,SINNAR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526839,SIPL,SIPL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543686,SIRCA,SIRCA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538667,SIROHIA,SIROHIA,BSE,,10000,0.01,2026-07-05 08:48:17.051738+00
540673,SIS,SIS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543598,SISL,SISL,BSE,,400,0.05,2026-07-05 08:48:17.051738+00
512589,SITAENT,SITAENT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532795,SITINET,SITINET,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544047,SIYARAM,SIYARAM,BSE,,1500,0.01,2026-07-05 08:48:17.051738+00
503811,SIYSIL,SIYSIL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513496,SIZEMASTER,SIZEMASTER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
504398,SJCORP,SJCORP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543387,SJS,SJS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533206,SJVN,SJVN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530977,SKCIL,SKCIL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500472,SKFINDIA,SKFINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544572,SKFINDUS,SKFINDUS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542728,SKIEL,SKIEL,BSE,,6000,0.01,2026-07-05 08:48:17.051738+00
542146,SKIFL,SKIFL,BSE,,1250,0.01,2026-07-05 08:48:17.051738+00
538562,SKIPPER,SKIPPER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540269,SKL,SKL,BSE,,10000,0.01,2026-07-05 08:48:17.051738+00
544584,SKM,SKM,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
532143,SKMEGGPROD,SKMEGGPROD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500388,SKPMIL,SKPMIL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531169,SKPSEC,SKPSEC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531506,SKRABUL,SKRABUL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512036,SKYBIOTECH,SKYBIOTECH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
541967,SKYGOLD,SKYGOLD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526479,SKYIND,SKYIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
505650,SKYLMILAR,SKYLMILAR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
521161,SLSTLQ,SLSTLQ,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544605,SMALL250,SMALL250,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544654,SMALLADD,SMALLADD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544130,SMALLCAP,SMALLCAP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544795,SMALLIETF,SMALLIETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544056,SMARITIME,SMARITIME,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
539494,SMARTFIN,SMARTFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532419,SMARTLINK,SMARTLINK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544447,SMARTWORKS,SMARTWORKS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543065,SMAUTO,SMAUTO,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
543263,SMCGLOBAL,SMCGLOBAL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532138,SMCREDT,SMCREDT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
541799,SMEL,SMEL,BSE,,5000,0.01,2026-07-05 08:48:17.051738+00
513418,SMFIL,SMFIL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542034,SMGOLD,SMGOLD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539378,SML,SML,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544507,SML100CASE,SML100CASE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
505192,SMLMAH,SMLMAH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540393,SMLT,SMLT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544774,SMR,SMR,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
540686,SMRUTHIORG,SMRUTHIORG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532815,SMSPHARMA,SMSPHARMA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538563,SMTEL,SMTEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539911,SNIM,SNIM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
505827,SNL,SNL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538635,SNOWMAN,SNOWMAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544415,SNXT30BEES,SNXT30BEES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542747,SNXT50BEES,SNXT50BEES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542513,SNXT50BETA,SNXT50BETA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532784,SOBHA,SOBHA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512014,SOBME,SOBME,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544560,SODHACAP,SODHACAP,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
538923,SOFCOM,SOFCOM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531529,SOFTRAKV,SOFTRAKV,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543470,SOFTTECH,SOFTTECH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
541540,SOLARA,SOLARA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532725,SOLARINDS,SOLARINDS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544354,SOLARIUM,SOLARIUM,BSE,,300,0.05,2026-07-05 08:48:17.051738+00
544532,SOLARWORLD,SOLARWORLD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513699,SOLIDSTON,SOLIDSTON,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
522152,SOLIMAC,SOLIMAC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544539,SOLVEX,SOLVEX,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
531548,SOMANYCERA,SOMANYCERA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
521034,SOMATEX,SOMATEX,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533001,SOMICONVEY,SOMICONVEY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543300,SONACOMS,SONACOMS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538943,SONAL,SONAL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526901,SONALAD,SONALAD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543924,SONALIS,SONALIS,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
532221,SONATSOFTW,SONATSOFTW,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
524667,SOTL,SOTL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
521036,SOURCEIND,SOURCEIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531398,SOURCENTRL,SOURCENTRL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532218,SOUTHBANK,SOUTHBANK,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540174,SOUTHERNIN,SOUTHERNIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
513498,SOUTHMG,SOUTHMG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543986,SOUTHWEST,SOUTHWEST,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
514454,SOUTLAT,SOUTLAT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523826,SOVERDIA,SOVERDIA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542376,SPACAPS,SPACAPS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
541890,SPACEINCUBA,SPACEINCUBA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540048,SPAL,SPAL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542759,SPANDANA,SPANDANA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531370,SPAR,SPAR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532872,SPARC,SPARC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530037,SPARKLEGR,SPARKLEGR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530289,SPCAPIT,SPCAPIT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531982,SPECFOOD,SPECFOOD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
534425,SPECIALITY,SPECIALITY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513687,SPECTRA,SPECTRA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544386,SPECTRUM,SPECTRUM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
517166,SPELS,SPELS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542337,SPENCERS,SPENCERS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526161,SPENTA,SPENTA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
590030,SPIC,SPIC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526827,SPICEISLIN,SPICEISLIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500285,SPICEJET,SPICEJET,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539895,SPICELOUNG,SPICELOUNG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544392,SPINAROO,SPINAROO,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
543464,SPITZE,SPITZE,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
544035,SPL,SPL,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
532651,SPLIL,SPLIL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500405,SPLPETRO,SPLPETRO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544738,SPML,SPML,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
500402,SPMLINFRA,SPMLINFRA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539221,SPORTKING,SPORTKING,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540079,SPRAYKING,SPRAYKING,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531205,SPRIGHT,SPRIGHT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533110,SPSL,SPSL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
519238,SPTRSHI,SPTRSHI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512221,SPVGLOBAL,SPVGLOBAL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531359,SRAMSET,SRAMSET,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542232,SRD,SRD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
514248,SRECR,SRECR,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
535601,SREEL,SREEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539217,SRESTHA,SRESTHA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
503806,SRF,SRF,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
536710,SRGFFL,SRGFFL,BSE,,3000,0.01,2026-07-05 08:48:17.051738+00
534680,SRGHFL,SRGHFL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532842,SRHHYPOLTD,SRHHYPOLTD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
518053,SRICC,SRICC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544399,SRIGEE,SRIGEE,BSE,,1200,0.01,2026-07-05 08:48:17.051738+00
514442,SRIKPRIND,SRIKPRIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
521234,SRINACHA,SRINACHA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544158,SRM,SRM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
521178,SRMCL,SRMCL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523222,SRMENERGY,SRMENERGY,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543615,SRSOLTD,SRSOLTD,BSE,,800,0.01,2026-07-05 08:48:17.051738+00
544716,SRTL,SRTL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540914,SRUSTEELS,SRUSTEELS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544230,SSDL,SSDL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
890221,SSFLPP,SSFLPP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544251,SSL,SSL,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
544621,SSMD,SSMD,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
530821,SSPDL,SSPDL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539026,SSPNFIN,SSPNFIN,BSE,,4000,0.01,2026-07-05 08:48:17.051738+00
543461,SSTL,SSTL,BSE,,5000,0.01,2026-07-05 08:48:17.051738+00
513262,SSWL,SSWL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513488,SSWRL,SSWRL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544171,STAL,STAL,BSE,,800,0.01,2026-07-05 08:48:17.051738+00
544342,STALLION,STALLION,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544659,STANBIK,STANBIK,BSE,,4000,0.01,2026-07-05 08:48:17.051738+00
511700,STANCAP,STANCAP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544202,STANLEY,STANLEY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530931,STANPACK,STANPACK,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506105,STANROS,STANROS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532531,STAR,STAR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540575,STARCEMENT,STARCEMENT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539255,STARDELTA,STARDELTA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543412,STARHEALTH,STARHEALTH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539017,STARHFL,STARHFL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544482,STARIMAGIN,STARIMAGIN,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
540492,STARLENT,STARLENT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
520155,STARLOG,STARLOG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
516022,STARPAPER,STARPAPER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
506365,STARSOURCE,STARSOURCE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512381,STARTECK,STARTECK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
512531,STCINDIA,STCINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
514197,STCORP,STCORP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
504180,STDBAT,STDBAT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526231,STDSFAC,STDSFAC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
513517,STEELCAS,STEELCAS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
534748,STEELXIND,STEELXIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533316,STEL,STEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526071,STELLANT,STELLANT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
536738,STELLAR,STELLAR,BSE,,6000,0.01,2026-07-05 08:48:17.051738+00
531509,STEP2COR,STEP2COR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
513575,STERPOW,STERPOW,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530759,STERTOOLS,STERTOOLS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
516108,STHINPA,STHINPA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540738,STL,STL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544395,STLNETWORK,STLNETWORK,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
513173,STLSTRINF,STLSTRINF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532374,STLTECH,STLTECH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543622,STML,STML,BSE,,1200,0.01,2026-07-05 08:48:17.051738+00
504959,STOVACQ,STOVACQ,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543260,STOVEKRAFT,STOVEKRAFT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
541633,STRAEXPO,STRAEXPO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530495,STRATMONT,STRATMONT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526500,STRGRENWO,STRGRENWO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544599,STUDDS,STUDDS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544533,STYL,STYL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526951,STYLAMIND,STYLAMIND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544243,STYLEBAAZA,STYLEBAAZA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
506222,STYRENIX,STYRENIX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544267,SUBAM,SUBAM,BSE,,800,0.05,2026-07-05 08:48:17.051738+00
532348,SUBEXLTD,SUBEXLTD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
517168,SUBROS,SUBROS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530231,SUBSM,SUBSM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530883,SUCROSA,SUCROSA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506003,SUDAI,SUDAI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506390,SUDARCOLOR,SUDARCOLOR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
506655,SUDARSCHEM,SUDARSCHEM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543828,SUDARSHAN,SUDARSHAN,BSE,,4000,0.01,2026-07-05 08:48:17.051738+00
544619,SUDEEPPHRM,SUDEEPPHRM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
521113,SUDTIND-B,SUDTIND-B,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540318,SUERYAAKNI,SUERYAAKNI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511654,SUGALDAM,SUGALDAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544501,SUGSLLOYD,SUGSLLOYD,BSE,,1000,0.05,2026-07-05 08:48:17.051738+00
539117,SUJALA,SUJALA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524542,SUKHJITS,SUKHJITS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543711,SULA,SULA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
508969,SULABEN,SULABEN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530419,SUMEDHA,SUMEDHA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
751123,SUMEET-RE,SUMEET-RE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
